SKU,MMX_Q1,MMX_Q2,MMX_Q3,MMX_Q4,MMXVI_Q1,MMXVI_Q2,MMXVI_Q3,MMXVI_Q4,MMXVII_Q1,MMXVII_Q2,MMXVII_Q3,MMXVII_Q4,MMXVIII_Q1,MMXVIII_Q2,MMXVIII_Q3,MMXVIII_Q4,MMXIX_Q1,MMXIX_Q2,MMXIX_Q3,MMXIX_Q4,MMXX_Q1,MMXX_Q2,MMXX_Q3,MMXX_Q4,MMXXI_Q1,MMXXI_Q2,MMXXI_Q3,MMXXI_Q4,MMXXII_Q1,MMXXII_Q2,MMXXII_Q3
200338,37436.45,19252.51,29733.74,29140.52,30780.19,29294.65,16441.42,8726.79,24979.82,38382.13,7675.06,7971.45,21439.85,28130.61,29862.6,15435.83,45594.19,43624.31,17959.26,37689.64,57637.99,27598.92,28970.08,33614.01,41066.46,20833.91,26734.69,27831.4,41700.88,26923.32,13566.82
580488,0,4017.86,19392.88,0,23967.7,72.32,35882.74,34087.51,11034.66,40062.07,15856.07,20330.36,0,66945.79,39584.03,38749.13,41758.02,36638.1,59844.73,36836.57,29717.19,13061.51,22405.21,52075.13,37726.33,32477.49,48761.52,34451.7,32645.01,16184.77,19511.15
1750506,17679.29,12691.61,7977.69,9678.57,11994.68,15328.12,12505.8,18077.22,14792.84,20731.49,13854.47,31184.99,19717.2,28635.54,26357.29,21949.93,18177.69,17985.59,23320.18,33152.42,26640.58,21132.19,57109.17,63918.94,47312.32,48696.4,56542.77,39846.37,47689.26,57140.11,7065.89
603210,40377.78,50098.16,49678.55,55299.88,46169.71,41280.2,48101.55,55727.24,51536,63308.29,63888.04,27357.26,90640.64,788.3,10291.57,27739.96,18926.46,8385.22,4192.58,3559.72,3095.32,3055.84,9301.63,9112,45208.99,15345.54,851.82,72.32,13.39,33.75,0
150810,23502.83,0,32619.09,27027.03,50220.97,35270.08,27447.48,29322.52,25837.13,16445.12,30531.13,33236.34,24877.04,52363.39,34698.6,41314.26,25347.48,33676.56,20292.1,31469.52,24570.07,16550.68,26560.7,18892.93,19858.33,23817.89,13806.51,29301.62,26583.56,20913.08,25101.27
1490270,32272.73,24693.26,38861.77,38086.18,46574,24970.97,20909.75,24253.77,32226.73,28302.1,26521.8,20892.95,37474.15,26551.47,34347.18,26869.77,21596.04,19864.99,30284.67,27515.68,22600.49,9040.2,36693.22,18268.87,24999.52,12833.43,34092.38,37655.08,20357.2,18071.46,20917.92
1754064,14009.83,7553.58,11999.97,4937.52,6294.64,7053.57,12169.64,12527.46,11859.36,14939.75,13030.57,19652.66,31809.58,20412.04,22845.56,26260.13,20576.02,24493.34,21937.57,26819.22,28952.23,16814.73,52358.99,79895.06,15315.09,48533.01,67555.16,72064.73,26709.4,73652,16043.48
1754018,21940.63,25957.62,17371.87,7384.38,8258.94,35455.36,27245.12,9760.29,27761.2,19195.78,19375.52,24898.29,19114.83,37791.03,25218.05,18543.24,12228.78,40871.87,14781.22,35220.87,24258.92,17106.02,35578.15,49829.33,733.26,28607.2,62399.82,55336.9,30285.93,35905.1,34848.41
1010085,28355.73,36629.17,33327.33,30995.6,33539.76,34003.25,34658.67,43976.41,5796.95,16785.46,17951.39,12733.43,20453.08,23315.92,15475.59,23105.16,32956.6,38749.84,21658.24,19358.13,24061.52,20127.83,45980.29,42373.49,32497.44,23754,14275.79,13236.3,23341.05,27976.91,25567.69
1754014,11306.76,10292.41,15689.71,10098.23,17984.34,12562.5,14375.23,11250,17142.87,18635.01,26521.19,15837.06,17678.59,24613.05,19368.06,20297.36,33706.71,36729.01,24064.96,28838.17,30049.33,16432.11,42830.33,60760.67,19283.47,24247.79,59326.05,31898.54,53939.11,43032.99,24124.09
870400,38968.27,15681.95,28468.05,19324.66,27014.52,30133.68,24124.86,25456.76,18269.18,29892.55,22726.2,17939.88,30537.4,14102.07,31299.24,23199.17,6889.56,0,29528.29,23568.8,25277.83,36784.78,15583.28,38139.07,25134.68,40369.42,24883.37,40773.08,39583.62,27566.93,17278.31
753923,1671.43,313.39,731.24,496.21,1253.57,1001.11,0,0,1358.03,626.79,127479.91,1018.52,1053.35,313.39,156.69,882.14,128518.74,3315.65,172268.29,0,0,192925.01,4274.33,130875,0,0,3328.12,1162.51,315.63,656.25,1096.88
290120,13384.83,21914.49,32622.33,12163.4,10560.3,24564.33,20255.35,34148.59,67628.16,26131.74,28540.74,1007.68,29245.72,25487.15,13412.65,21901.74,27485.37,21217.53,22840.71,19317.73,12114.52,19210,9302.33,15537.5,14468.07,12680.58,30106.06,56086.34,69061.45,2270.09,55964.85
1610072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34318.69,18855.61,12272.31,2454.46,44047.27,87796.34,65520.53,0,77007.72,118537.23,114376.24,126551.24,61018.56
110466,25699.61,18251.11,18373.67,34507.39,24888.26,23109.5,27608.44,33585.61,23090.37,40834.54,9541.67,19493.15,6171.42,19389.26,25963.63,22517.07,12285.54,32295.67,14620.18,23588.59,29895.48,8181.59,22133.96,23552.91,39889.32,9190.17,44566.98,32141.1,42157.13,36250,17729.9
1751005,23387.95,18360.75,23099.69,13433.12,34057.82,21623.36,32103.57,30986.63,26431.32,23126.15,34971.06,30086.34,22225.49,31324.8,35372.28,39027.17,26580.3,23356.51,23708.05,34213.31,18672.35,11084.48,30571.54,20606.97,27173.91,20595.95,22124.86,238.88,20931.97,19802.46,15513.84
1758002,43625,50200,21831.25,21109.38,40900.47,27846.88,22185.28,19359.37,47731.94,27904.89,50364.35,46212.03,33584.34,19995.97,31219.65,34050.87,22821.89,31159.73,16560.26,24084.27,8956.49,5732.14,20584.57,13002.22,17003.58,19080.66,16725,10125,9500.01,0,0
1752038,8731.48,7301.1,5614.94,16714.27,14320.28,9588.41,13464.3,12636.18,9588.61,10654.02,18591.49,20564.75,31840.9,25370.56,26674.13,25581.78,23043.41,21534.39,16361.67,31804.84,24124.58,22144.86,51495.08,52074.24,43637.77,48196.65,29969.06,48317.36,14540.08,42314.12,25373.46
640312,19891.28,20426.36,29631.69,38480.42,30663.04,16585.73,36288.43,28394.8,25471.87,34551.58,20913.73,34150.94,24690.18,30904.1,22614.95,25170.79,31452.3,16498.94,27575.99,26548.95,9686.37,23468.12,27437.24,21152.28,21957.61,14338.02,16532.05,17649.39,14796.24,17163.2,17913.08
1758000,9305.78,7735.72,17566.5,3167.41,16424.12,13706.24,9099.1,7601.79,15990.59,20347.31,8600.88,25339.26,27973.07,17449.96,37341.96,35750.6,17030.42,21591.03,34041.97,17996.43,18689.33,24523.26,29349.85,40032.57,46196.68,49602.51,46673.03,36692.84,31371.33,37597.58,15119.2
1551310,34512.73,50019.82,22919.53,36810.57,22650.22,31075.45,30373.58,21006.01,13624.2,22848.5,30601.67,19595.9,20273.92,20062.06,9917.19,12435.54,14436.19,22474.42,46300.93,20011.13,15218.74,18766.67,20364.71,14375.52,8503.26,22879.05,17658.97,19268.18,13265.52,36708.88,45783.2
20980,35588.62,32403.63,27355.56,23233.65,27006.69,26156.01,16313.38,23223.83,19306.37,14553.67,19344.88,25368.88,25283.95,10908.34,21493.13,12870.81,23291.79,23852.26,18752.52,22411.72,19447.5,16059.44,26589.53,24421.35,27063.36,37263.78,23217.63,33590.88,36677.47,40155.8,404.13
1756502,14583.96,9133.91,14732.12,15536.62,18267.83,14044.64,7366.08,20035.68,28482.07,15223.2,11941.97,26696.43,28569.63,18946.45,20631.68,20020.06,18096.43,18133.92,19848.64,31687.52,15703.12,20457.58,44531.22,43531.49,32986.07,44339.53,30002.23,30274.21,49646.95,10011.17,36656.23
1750077,0,0,0,3029.46,2912.95,11433.49,8699.1,9088.39,15419.2,16585.72,57019.2,73213.39,31982.15,35170.54,30507.68,40665.42,14383.04,40660.71,17771.15,21482.14,39044.78,21062.06,28236.61,43401.3,22721,35196.44,45133.93,0,35656.25,0,16663.49
1400036,0,0,37762.53,26713.9,337.49,33.76,16409.98,31178.03,23965.44,29920.53,2895.01,26913.73,1742.63,86.25,11045.01,53136.03,12208.57,8897.33,34071.12,26448.93,15679.12,17649.61,27381.98,27985.23,36838.62,84999.52,1233.75,73696.28,29293.68,39858.75,7053.42
1754012,8937.95,6824.38,6066.97,6846.42,3916.96,22564.28,6456.69,11744.2,34352.62,28114.74,17141.7,25385.25,39501.49,20903.48,36532.57,46120.03,16401.79,14979.9,30717.42,12017.86,24354.91,21000,40771.88,24879.23,3020.09,28877.71,33982.14,57933.92,26062.52,42313.4,3415.19
22840,33130.75,40745.91,20491.09,43883.02,26101.78,12780.81,18646.58,11808.57,15118.13,10185.29,21396.87,22495.92,41281.68,14500.59,13242.32,36948.87,17700.2,8727.09,10620.57,23069.54,10558.03,4839.36,17289.94,27869.41,38364.24,46982.95,28812.35,20774.7,11363.31,27350.36,23187.5
1751060,14524.33,12159.12,12579.09,17723.6,11781.22,9953.17,24468.85,21438.6,45083.63,23584.25,37299.13,33875.87,38594.87,48586.48,25377.99,18585.7,15786.63,19984.81,26850.9,15924.95,16122.03,9616.09,29818.75,21326.17,30653.67,14662.51,24494.73,29978.78,18033.89,16053.11,13969.37
1360824,21232.48,16425.06,17565.01,29918.74,21245.74,15505.71,14849.42,18354.34,10871.81,26418.21,39185.38,20220.02,16145.92,13542.38,25193.33,26636.08,35918.79,20184.34,22936.5,17988.15,11330.95,14343.99,36554.91,21762.25,29732.79,20708.93,35688.03,51992.19,312.5,17413.4,17523.52
1750078,8760.65,11412.51,32895.58,15487.72,5236.6,10608.03,22824.11,15395.11,18030.46,32464.68,16080.81,36884.38,20365.35,31515.18,33074.7,10805.63,28946.32,22932.08,39655.05,23598.22,8950.95,14252.74,33168.8,18741.24,24603.58,35047.39,35413.48,23873.2,12187.5,22120.55,14089.29
70008,44927.41,15542.43,21934.17,43318.08,31477.31,21260.04,30158.93,16905.12,18013.4,27058.34,36825.16,28304.09,11441.36,15622.29,17800.73,9154.64,22318.35,27614.22,34597.81,8089.58,9147.98,20457.02,18351.15,20724.58,33269.5,27217.41,10824.62,28240,6570.25,18441.98,2845.98
1757020,19285.7,27350.9,20136.17,21912.1,15404.45,33210.68,36442.4,51401.76,46004.9,23695.17,29406.25,29455.33,12087.04,11832.58,21174.09,11710.92,4472.12,15673.22,18163.84,14110.88,19053.36,7734.37,30911.6,36380.56,19630.57,14358.25,16693.34,25861.96,20307.38,15391.77,7734.39
580450,35207.32,18068.14,20351.24,11920.59,24031.87,6182.03,27348.8,28424.76,19122.62,25362.94,10078.81,15545.95,42991.65,32846.5,47575.66,13611.94,29260.36,15841.24,10630.95,27708.35,13876,8270.84,16086.68,32660.82,17115.44,19662.36,44985.86,16669.55,19856.89,11611.47,6426.12
1750542,18431.26,17848.21,19231.26,27768.76,13931.24,21187.5,17850,23550.03,16258.22,14850.01,18694.01,20534.71,18743.74,22874.99,20399.99,24281.24,25123.57,24160.91,20444.21,12038.31,26434.83,15820.53,33887.27,26274.8,27051.6,31149.13,18584.61,23040.42,17317.87,32758.91,18267.83
1756040,25310.32,13950.68,15866.93,16428.53,13771.83,19350.23,11791.3,26864.69,20507.35,20059.57,16026.37,25467.82,21040.12,18411.58,24751.69,19574.24,17961.56,11215.61,20259.78,21445.95,15400.01,20368.74,39972.4,32704.45,32027.91,28088.19,41302.77,13773.18,22424.27,22991.55,14324.27
1750370,64763.39,14303.57,0,0,13754.46,32031.24,0,45973.22,0,17131.25,39919.64,0,27120.54,13392.86,0,28116.08,16316.96,0,14497.77,59345.99,14497.77,0,15803.57,46390.63,60938.08,0,0,13392.86,47017.86,33482.14,33428.57
20066,30511.55,22383.02,20378.64,22634.3,27388.04,24181.06,21741.26,12798.21,13264.56,16113.71,19161.42,22946.6,24222.35,9376.68,19571.78,16892.28,24861.11,20951.68,16080.37,20929.11,18284.15,15107.71,23237.03,26352.45,26089.84,29979.15,29359.23,10815.45,13432.67,28481.97,19819.06
380274,9959.82,22732.81,13071.2,30941.95,12300.21,13575.45,22345.98,29133.7,42736.3,1493.76,9617.75,21305.73,41974.37,17506.97,18528.1,15388.12,12691.82,37797.27,4762.06,28915.2,4547.06,15954.38,34772.65,19282.83,32259.31,24480.19,7993.34,25666.97,5767.85,39852.24,21316.95
1756700,14116.08,19098.22,26571.45,17603.58,13285.73,17120.54,18803.57,17784.83,31421.43,741.07,30778.59,21366.06,13285.72,12165.18,12790.18,25343.75,24964.3,25665.17,13569.2,18010.69,18120.52,14109.59,36179.91,42723.21,41622.78,12537.95,17054.92,35458.93,0,22982.12,23144.2
1110168,22971.74,32808.55,40781.83,33681.94,29579.57,38364.85,17629.08,2273.82,1063.06,3157.52,2242.64,2131.32,4129.02,23873.96,33485.46,90439.06,1185.47,2272.76,3014.31,3032.54,30814.49,80844.77,2736.83,6045.87,28697.83,32263.84,210.35,65363.08,386.31,540.31,951.07
1756504,24390.83,19118.16,19978.81,11270.1,25635.25,16249.41,19262.02,23461.38,19220.5,4814.74,7745.63,12602.01,22212.32,30039.22,10818.97,20982.84,6796.2,11137.5,17383.06,29740.18,12537.97,18959.82,43953.84,38910.6,37934.14,18297.99,46678.98,15313.83,0,21736.61,29313.59
580343,13400.26,11766.74,19918.11,3787.5,20900.26,0,33998.17,22348.57,23324.98,28001.74,17917.5,22.5,13606.07,20120.5,12254.21,22985.6,21508.61,17427.17,28002.17,22118.04,22062.17,31151.26,30105.73,23313.29,19949.62,37895.57,23939.17,31000.2,510,32379.32,25099.98
150712,29303.85,29396.99,18181.28,21322.24,17629.2,10107.83,23442.86,18317.65,28092.11,21439.4,23367.89,19529.93,26929.97,46779.97,39465.94,22745.08,21834.18,30433.96,14392.36,20135.4,12628.9,13978.69,17379.85,13864.34,12819.9,14842.86,9343.29,14891.26,10560.96,14185.19,8686.69
150556,8615.62,12804.89,24341.92,30706.37,1125,14943.77,20158.24,7338.77,17178.12,24005.32,21515.6,31419.39,12734.12,22443.74,23610.67,21595.83,23323.84,19259.9,25262.98,21935.37,26083.59,12913.17,22238.34,16110.56,22023.58,21552.39,21715.9,22042.67,20643.23,39804.14,13019.83
153300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8903.55,19254.11,15388.15,11560.05,17989.87,18679.01,13844.99,12675.01,30575.98,25568.26,40716.01,28888.21,38531.99,76835.16,104389.35,100862.37,57435.29
1750301,4314.28,1280.8,1011.16,3505.35,2508.48,15084.81,28709.81,11174.12,28544.64,6857.94,22500.01,16461.61,18087.47,23798.43,11227.71,15814.51,15071.22,22708.5,33877.39,26775.7,31689.51,7712.05,32718.69,37441.75,22865.8,28214.72,31641.05,38762.39,14263.37,39956.72,25798.16
1750060,21387.95,3654.25,1791.3,8192.18,7953.35,3940.85,3582.58,15563.05,12037.5,6448.66,14569.2,18176.34,10461.16,27582.48,27906.68,1917.86,32678.13,22739.7,49134.81,9968.75,49419.67,20968.75,62696.22,25129.48,22317.08,25692.07,24410,15019.65,5946.44,65296.9,0
1750022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23697.04,47867.54,63446.63,50542.52,45869.59,0,0,0,71068.43,33803.12,34793.93,50778.21,111595.62,17270.07,35732.01,24074.71
1750508,20075.31,18937.51,7575,19505.64,16665.01,21399.42,12309.38,21304.7,21304.72,9468.77,12309.38,26985.95,9468.74,21399.38,31720.34,14676.57,4784.61,16804.69,17167.4,19285.7,24107.14,21696.44,42282.37,31858.26,27914.07,29691.96,25311.83,18582.58,21462.03,10915.17,8550.21
150102,6769.27,28207.29,23792.99,10524.03,16369.11,21641.88,16351.16,4578.13,17697.8,15256.15,22943.16,27411.34,3719.87,38811.74,14187.52,32026.38,32124.24,14740.99,35116.93,22321.67,20676.56,15266.09,18962.55,19366.65,20871.13,16075.41,19136.38,16188.36,18015.34,22874.8,8828.04
660736,31587.97,13463.72,11682.58,21595.08,17205.26,32321.82,19780.32,3186.17,14046.68,11338.68,20769.82,38729.31,16671.6,7814.71,0,31309.43,40775.17,5332.86,4999.56,38254.56,28267.62,15571.48,15601.89,11290.53,15712.85,31498.51,2857.15,76560.91,0,7723.27,14246.6
110119,23212.49,18793.12,24173.94,24885.43,18914.41,18924.08,22419.13,21327.35,12454.67,23074.28,18676.87,22526.64,19650.41,13283.54,18384.04,23190.98,21322.7,15068.4,26301.87,19854.38,18311.73,16661.58,17803.98,13372.54,20146.44,19155.3,21471.86,9251.45,22043.23,17664.21,15178.92
1754011,0,2364.74,7372.1,6291.96,13088.84,11509.38,17837.52,10940.62,23479.24,4855.79,10919.63,25089.28,45592.61,25591.5,10302.46,7723.22,15566.07,38097.03,12599.99,25951.46,25132.14,6891.07,39629.5,46667.48,43380.57,25754.39,14049.11,27237.65,11188.87,8498.87,32723.2
1360830,34500.57,35001.9,36780.78,43978.79,47200.4,29768.09,3694.32,0,0,17918.49,37218.03,21963.21,6295.71,6570.82,17245.68,16227.14,13271.85,12566.16,18923.08,27988.96,7884.69,24566.88,15498.13,16486.87,16011.37,693.08,31211.79,14021.96,16354.62,13959.05,11411.16
150240,14217.79,10824.06,3029.45,10088.81,16699.56,26534.76,11292.96,38650.64,619.47,29006.99,20610.38,17339.78,16449.03,16670.05,13425.16,17819.07,27042.06,8456.06,16895.37,19416.34,11006.79,10449.87,19762.97,10335.94,16773.5,12711.88,15539.59,12739.56,114043.13,17606.16,14843.01
1760200,30910.91,11854.5,12272.3,24294.66,0,12187.49,0,11754.47,5982.14,26116.07,25964.28,24508.26,9834.82,21052.08,9977.68,11229.91,24669.64,19084.81,13312.49,19004.46,6232.14,12540.18,19125,6415.18,12830.36,33754.45,51138.39,45964.3,22785.73,45285.72,20017.86
1751065,10921.89,5339.75,28321.9,13495.09,13623.68,14639.74,22743.79,11278.13,16818.77,15624.99,18843.74,6521.44,10078.13,14593.33,12629.46,28342.42,25814.27,23332.16,17871.41,23082.5,25317.87,6403.93,15982.27,23477.75,37738.7,70240.88,19951.01,8594.99,23125.04,19990.01,5266.69
110373,7903.67,6557.09,10518.65,15544.3,7799.42,14427.91,11985.23,13203.81,14428.15,22463.4,21811.51,26114.41,23018.3,20185.15,16005.27,26028.96,20535.68,17708.97,25229.61,24691.69,25479.91,18159.88,32843.14,13636.39,18767.12,0,40896.84,19530.32,31147.2,18467.28,22156.06
1754035,23162.72,13733.63,16180.35,17798.42,13259.73,16180.39,18347.53,19831.95,18179.77,15273.21,22949.21,13429.1,14003.91,26306.87,12277.48,27286.7,20218.36,18995.88,26195.01,14463.2,18261.04,19383.73,13128.35,24529.5,21623.44,17097.29,19774.38,27920.36,10650.89,11923.67,34590.84
21409,13972.66,28534.48,9977.77,6494.37,15026.45,19923.65,9043.22,10222.16,19904.64,7904.3,20472.31,25574.98,23332.54,10780.17,33131.12,15981.9,11189.49,24502.33,20114.66,14224.53,14866.16,16323.78,9697.74,48139.62,12280.22,36264.51,10631.55,30550.85,25756.91,18192.53,21578.57
1360822,27219.58,14712.19,25975.39,9233.86,12452.51,0,18421.76,16886,8826.98,16428.84,26477.36,12913.29,18085.84,17432.52,20483.75,29594.88,12086.53,2315.63,36420.31,16081.72,21718.52,23194.44,7005.82,13514.76,24478.61,23484.87,28870.33,23241.98,33876.57,15135.94,24858.48
1030262,13256.86,14843.76,15107.64,18959.74,16456.23,17024.67,13425.7,10004.1,14202.67,10409.02,11310.01,9852.02,15474.8,12259.32,18466.65,14419.35,17430.82,17205.21,20752.11,18369.96,21580.48,17776.24,23293.32,16838.48,30551.49,30975.5,26913.56,23026.29,29602.88,31975.61,23855.61
50270,14011.39,6522.41,7577.33,13171.04,15477.42,7795.2,20357.86,9664.29,15203.29,15743.33,122.57,27371.09,5176.3,4823.46,14014.41,24940.44,19188.13,20495.08,27940.71,21328.08,10507.36,17409.76,14011.94,24529.43,39049.93,25211.61,22846.69,34999.37,30542.92,29235.28,33076.09
151098,16509.99,9861.47,36997.35,57544.65,30048.84,41184.97,31272.39,90,0,30453,31277.7,33945.04,30756,31740.81,17225.5,17048.27,12582.11,2599.6,13067.71,9692.43,7346.9,3620.1,10911.82,15591.34,18458.8,16930.9,4385.84,6950.27,11057.95,6674.83,6815.1
200342,12969.65,7525.45,12375.01,11314.27,16483.94,10607.15,10981.48,10558.92,16259.85,16060.21,8146.2,29638.09,15672.09,27264.48,1600.45,19497.76,19738.66,15166.43,29015.27,36460.7,22009.82,16908.47,18747.99,23669.44,4194.65,31925.88,16670.08,23290.19,20772.31,41922.31,8206.25
150710,25064.89,22410.55,22679.2,34262.03,36088.27,26111.02,16188.02,12477.07,17128.9,13436.75,14885.58,20098.19,2173.57,22698.01,18209.63,20195.07,18458.58,23667.89,9608.59,21059,14089.6,10774.81,17179.94,11243.8,11343.73,15156.35,23644.29,13315.63,16906.61,10690.53,13174.97
70011,30193.92,22342.4,18960.84,11311.88,15734.81,16774.29,2758.93,14920.02,25382.14,2758.93,48677.78,19323.86,14346.43,41614.28,0,0,18226.79,17950.88,27518.74,8834.82,30434.8,22700.9,6294.64,70437.49,40178.58,0,0,0,0,14729.47,11047.1
250126,15819.01,22323.89,11204.39,11251.15,12885.29,10080.08,16978.48,4043.57,19352.62,14827.63,16159.68,19307.62,14604.51,19163.08,19037.43,38291.51,19350,10534.3,16303.6,18081.26,28378.57,10014.29,20441.07,21768.06,22737.08,26096.07,11644.53,31741.02,12435.3,23046.43,14653.79
1296100,9314.02,12495.97,14100.54,9389.84,16197.02,12654.55,14569.96,15077.9,135.71,0,8165.19,11348.2,14932.13,23068.71,6805.36,22574.09,8499.02,14616.07,9598.23,11504.46,16044.66,23571.44,19682.15,31638.4,22260.76,36829.97,22657.1,47181.67,28942.12,45276.28,17788.84
700259,11089.58,5778.01,11606.96,2712.59,20781.97,38676.37,9283.39,20352.05,17802.66,10654.02,33570.44,17698.47,16485.05,18567.36,26467.76,26957.59,25647.99,3515.63,38083.02,34175.43,0,3615.27,6026.11,25423.68,15748,26198.39,6592.86,12709.38,10710.71,18135.5,28524.11
600176,45501.66,19110,36105.29,41812.59,10290.52,33209.61,21896.69,27574.51,20585.46,34213.03,25650.26,20243.96,11061.23,29227.4,10549.09,18029.92,31686.75,14.68,40334.72,17883.63,1.02,6554.38,18662.86,22118.44,1069.19,0,0,0,0,0,0
1165013,25897.88,16633.26,17252.18,24369.69,26875.76,16543.36,5321.01,0,1519.65,7812.48,10125,22199.95,41432.82,9604.49,4223.44,0,0,14877.23,10446.36,19085.71,31089.72,4955.34,11272.29,21769.15,38604.83,15245.29,20912.81,30487.18,46831,27956.02,16460.47
1757030,31321.42,3214.28,16124.99,21093.74,16549.11,12477.69,17967.83,6334.82,9981.25,19316.56,5954.73,9482.14,12147.32,12669.64,18054.28,33680.71,5895.03,9196.42,29983.1,12340.86,15750.01,13481.95,29285.68,30172.52,38401.73,13645.52,26539.96,19945.3,33872.72,13442.86,0
1297250,18023.48,12939.52,22891.45,15452.07,23923.88,16511.46,16826.84,27679.9,8861.63,15566.43,14689.39,13813.28,11964.71,14826.61,17043.66,16419.64,14227.3,17488.72,11006.77,5689.32,23858.52,18154.68,17072.62,23348.03,25504.37,28795.59,12368.12,0,171.87,35179.11,33417.56
1750322,0,8348.21,0,7988.39,24291.98,7891.96,30991.07,0,15824.29,16035.71,24146.77,7455.36,8205.36,0,16857.15,16236.61,39500.01,37935.72,15437.49,8529.46,7801.35,8321.43,0,24444.2,33000.01,15837.06,49245.54,16883.93,0,51785.71,35803.6
20104,18851.29,20212.71,10570.69,10896.83,18880.51,15093.56,13027.43,12299.82,18882.14,2415.1,24759.5,19272.91,26971.58,15597.87,19731.52,11695.03,16407.09,23727.25,13589.21,12512.37,14193.01,14647.81,21347.71,17398.29,21302.3,16305.42,13109.91,29490.95,29860.6,11806.76,12714.76
