Cantidad,Importe
39,940.21
5,940.19
39,940.17
365,940.12
15,940.02
31,939.78
6,939.52
110,939.26
20,938.74
64,938.16
157,936.53
12,936.52
3,936.17
8,936.16
5,934.65
53,934.51
1,933.03
20,932.15
600,932.14
14,931.64
3915,929.91
5,927.95
171,926.44
6,923.04
77,921.62
414,921.52
19,921.09
2,920.75
23,919.76
16,919
7,918.09
26,918.09
11,916.53
20,916.47
6,916.08
1,916.07
72,915.55
9,914.55
12,914.27
51,914.11
11,913.82
8,912.86
4300,912.82
16,912.71
5,912.1
6,911.82
86,911.52
10420,910.91
95,910.42
34,909.77
148,908.31
16,908.08
4,907.78
37,906.79
2,906.03
92,905.9
5,905.89
10,905.36
210,904.55
5,903.21
2,903.13
177,902.6
1,901.79
3,901.47
15,900.33
103,899.47
96,899.16
351,899.03
30,898.9
7,898.43
45,898.28
2437,898.12
36,897.65
49,897.07
4,896.79
6,896.56
12,896.12
74,894.62
6,894.39
1,894.37
151,894.31
33,894.13
16,893.96
30,893.3
3,893.09
6,891.75
16,891.66
13,891.38
127,890.69
24,890.64
3570,890.51
295,890.02
6,889.57
29,889.55
155,888.92
15,888.82
25,888.25
13,887.75
15,887.44
29,887.42
43,887.41
34,887.24
286,886.46
54,886.03
4,885.28
57,884.93
848,884.7
4,884.1
545,884.08
1,883.93
2,883.93
6,883.49
1,883.13
8,883.03
37,882.19
151,881.33
41,881.33
7,880.34
14,879.02
16,877.95
45,877.38
1791,877.32
41,876.53
15,876.34
99,874.83
36,874.11
1612,872.75
26,872.61
15,870.76
25,870.54
41,870.02
5,869.46
215,869.09
87,868.89
5,867.85
4,867.85
7,866.25
69,866.24
2,865.18
3,865.17
32,863.38
29,863.23
2,862.5
20,862.43
37,860.02
10,859.85
11,859.68
48,858.79
49,858.35
15,857.87
40,857.7
9,857.69
12,856.68
57,856.28
30,856.27
18,855.8
919,855.3
4226,855.17
2,854.46
58,854.29
1,853.79
12,853.11
1,852.46
10,852.18
366,852.12
56,850.79
13,850.23
5,850.18
130,849.44
4,849.09
7,849.09
61,848.48
52,848.47
224,846.91
8,846.43
43,846.17
962,846.01
67,845.7
12,845.07
10,844.11
5,843.77
2,843.75
9,843.75
130,842.45
99,841.33
1253,841.32
40,841.18
18,840.13
33,839.87
40,839.8
4,839.54
23,839.31
30,838.92
46,837.38
6,837.06
34,836.35
107,836.22
2,835.94
2,835.72
13,835.71
7,835.71
1,835.49
10,835
388,834.2
11,833.97
70,832.6
74,832.5
91,832.26
84,831.65
2543,831.64
2,831.51
4,831.25
150,831.25
4,831.24
9,831.2
22,830.37
87,828.33
120,827.9
6,827.48
5,827.01
1443,826.73
4,825.45
62,825.4
37,824.91
22,824.56
2,824.34
40,824.33
6,823.64
44,822.74
65,820.26
13,817.68
7,816.97
17,816.93
3,816.29
21,815.39
98,814.76
76,814.45
29,814.13
18,813.99
42,813.4
6,812.96
1,812.5
14,812.48
69,812.37
15,812.29
101,811.04
21,810.81
3,810.27
2,810.26
11,809.42
142,809.41
20,809.03
10,808.97
13,807.63
175,807.16
2,807.14
8,806.58
64,805.88
22,805.36
10,804.91
81,804.82
21,804.69
7,804.51
28,804.51
104,804.13
36,803.88
22,803.56
5,803.15
28,801.86
85,801.82
105,800.6
15,800.42
59,800.38
55,800.3
12,800.21
39,800.15
542,800.04
161,799.66
28,799.44
101,798.94
9,798.87
7,798.22
2,798.22
7,798.21
3,798.21
59,798.11
17490,797.86
16765,796.67
20,795.18
179,794.26
12,794.06
356,792.97
254,792.87
6,792.86
29,792.34
5,791.51
71,791.51
494,791.22
79,791.02
34,790.27
2,790.18
7,789.73
61,788.93
2,787.5
99,787.45
484,786.19
5,785.28
4,783.48
129,783.07
157,782.92
22,782.76
93,782.73
21,782.05
24,782.05
201,781.61
64,781.6
59,781.55
1,781.4
3,781.24
1306,781.04
351,780.83
230,780.72
14,780.01
22,779.65
1,779.46
3,778.96
42,778.85
386,778.15
11,777.89
51,777.58
7,777.45
617,776.35
54,776.32
66,776.3
12,776.11
4,775.89
10,774.07
188,773.42
36,771.43
30,770.94
123,770.88
14,770.59
2302,770.16
2463,769.69
12,767.95
13,767.86
19,766.94
121,766.62
193,766.15
1,766.08
6575,765.23
3,765.11
11,764.98
71,764.11
8301,763.85
5,763.49
2,763.4
43,762.59
37,761.73
326,761.62
100,761.53
19,761.35
60,761.13
6,760.71
13,760.17
5134,760.13
5,760.08
6,759.91
3,759.39
3,759.38
6,758.93
1000,758.93
2,758.71
39,758.38
95,757.82
55,757.8
8,756.27
9,756.01
5,755.69
7,755.35
9,754.69
9,754.69
6,754.25
14,754.21
3,754.1
4,754.01
74,753.75
140,753.65
107,753.57
29,753.56
6,753.14
35,752.37
170,752.13
55,751.44
222,751
1217,750.86
2,750
1907,748.93
24,748.89
37,748.66
16,747.35
6,747.32
21,746.79
71,746.49
11,746.21
5,745.78
66,744.93
4,744.12
40,742.84
792,742.12
8,741.26
2,741.07
4613,740.92
8,740.88
9,740.64
5,739.8
46,739.26
4,739.02
21,738.66
1,738.39
9,738.28
19,737.95
6942,736.84
179,736.25
85,736.17
66,735.59
174,734.52
31,734.5
184,733.69
16,733.5
11,733.26
9,732.86
60,732.71
187,732.61
11,732.44
11,732.26
9,731.27
5,731.25
12,731.24
54,730.83
205,730.27
2,729.91
1290,729.52
27,728.04
7,727.94
147,727.64
99,726.91
5,726.79
19,723.48
3,723.21
1,723.21
3,723.21
77,722.9
29,721.74
8,720.76
111,720.72
147,720.19
6,719.86
12,719.66
16,719.11
26,719.04
1307,718.85
14,718.42
14,717.76
381,717.73
12,717.21
10,715.17
32,714.65
8,714.46
1,714.38
126,713.87
4,713.7
36,711.98
11,711.54
18,710.65
10,710.43
495,710.14
10,709.55
96,708.29
11,707.94
9,707.63
4,707.59
12,707.13
180,706.88
18,706.83
92,706.45
12,706.12
5,705.8
4,705.05
15,704.96
39,703.34
28,703.26
3,703.14
6,703.13
1,703.12
159,703.07
4,702.72
24,702.4
90,701.35
6,701.32
104,701.09
3,700.9
53,700.89
10,700.2
10,699.1
149,698.68
44,698.25
2,698.22
11,696.42
2,696.42
39,695.95
11,695.85
6,695.72
13,695.54
23,694.11
12,693.75
7,693.75
5,693.3
4,692.85
20,692.58
497,691.36
10,691.31
10,691.09
9,691.06
22,690.66
47,690.62
7,689.69
44,689.48
7,687.71
1003,687.49
29,687.42
42,687.4
30,687.06
2,687.05
6,686.66
19,686.16
3,685.22
14,684.19
46,683.16
60,680.83
103,680.83
32,680.38
40,680.34
78,679.87
6,679.59
23,679.13
6269,678.95
2,678.6
10,678.6
2,678.58
1,678.57
4,678.56
30,678.29
11,678.23
23,677.81
95,677.31
6,677.22
32,676.79
115,676.29
12,676.03
103,674.86
446,674.41
3,674.33
1,674.1
71,673.51
828,673.17
42,672.83
83,672.72
3,671.81
29,671.69
33,670.56
9,670.18
2,669.65
4,669.64
3,669.63
102,669.29
35,668.76
39,666.46
13,666.39
29,666.11
107,665.48
964,665.44
8,665.03
46,664.19
5,663.32
1,662.94
166,662.8
145,662.46
141,661.29
24,660.73
25,660.71
15,660.47
4223,659.75
15,659.32
2,658.92
40,658.76
33,658.67
70,658.21
54,657.69
4,657.58
62,657.11
23,656.75
16,656.63
3,656.25
11,656.08
111,655.94
1,655.81
80,655.71
159,655.55
50,654.38
50,654.3
4,653.13
2,652.9
41,651.89
2,651.79
410,651.28
3,651.07
1,650.89
109,650.82
48,650.51
122,649.48
315,648.89
20,648.4
554,648
59,647.9
64,647.43
6,647.14
11,647
3,646.71
73,646.57
149,646.52
28,646.5
100,646.39
8,646.07
23,646.05
360,645.98
24,644.24
30,644.17
16,643.63
30,643.4
3,642.88
1,642.86
3,642.86
3,642.86
23,641.8
1152,640.71
13,640.26
28,638.61
21,638.2
33,637.78
140,637.55
4,637.51
5,637.14
1246,636.89
77,636.64
3,636.39
10,636.17
40,635.83
11,635.48
4,635.17
3,634.91
22,634.84
5,634.81
736,634.75
26,634.53
65,634.23
44,634.14
23,634.04
13,634.03
16,633.75
1494,632.66
11,632.55
41,632.07
2,631.4
22,630.85
36,630.66
24,630.36
77,630.01
4,629.47
10,629.45
51,628.44
5,628.13
46,627.62
413,626.83
27,625.82
1,625
2110,624.89
67,624.83
215,624.83
79,624.29
3,624.11
31,623.56
14,623
632,622.8
96,622.34
15,621.52
52,621.38
3,620.8
22,619.83
17,619.64
22,619.51
56,619.47
5,619.45
161,619.44
5,618.98
31,618.76
8,618.37
79,618.3
1,617.87
72,617.16
12685,616.46
253,615.99
3,614.73
75,614.31
5,614.07
10,613.85
79,613.49
125,613.37
19,613.19
106,612.19
54,612.04
13,611.14
1,610.71
8,609.64
28,609.55
53,609.25
9,609.21
86,609.01
49,608.74
11,608.71
28,608.54
29,608.3
2,607.68
39,607.62
985,607.25
2,607.14
78,606.97
43,606.69
7901,606.32
9,606.02
22,605.62
2,605.17
4,604.96
206,604.86
10,604.64
3,604.47
48,604.42
32,604.31
14,604.25
2,604.02
43,603.77
10,603.61
96,603.44
3,603.36
19,603.09
41,603.09
12,602.68
93,602.67
21,601.96
25,600.79
15,600.47
5,600
158,599.96
1,599.83
1,599.55
56,599.37
111,599.25
1429,598.72
41,598.04
16,597.68
187,597.51
66,597.5
22,597.21
10,596.07
16,595.73
60,594.99
2322,594.69
3,594.64
22,594.6
3,594.36
3,593.75
3,593.74
18,593.37
1228,592.35
12,591.43
1912,591.36
124,591.15
116,591.11
13,590.53
45,590.14
119,589.98
4,589.95
3,589.29
31,589.29
22,589.09
10,588.98
9,588.84
45,588.79
1,588.66
18,588.22
18,587.21
42,585.75
9,585.69
22,584.29
19,583.97
33,583.05
12,583.03
18,582.98
12,582.86
15,582.6
3,582.6
1,582.59
2,582.59
19,582.02
71,581.29
18,580.85
3,580.58
40,580.38
2,580.35
97,579.84
13,579.54
3019,578.91
162,578.57
29,578.48
81,578.38
5,578.03
41,577.96
10,576.79
11,575.91
80,575.09
2,575.08
14,574.54
159,574.21
218,573.79
56,573.75
1,573.67
4,573.57
207,573.2
165,572.93
2,572.49
27,572.2
34,572.13
63,571.97
8,570.54
29,570.51
171,570.33
88,570.21
4,569.87
48,569.58
9,569.19
1,569.19
1,569.03
19,568.97
86,568.61
5,567.72
11,567.04
24,566.73
1,566.72
5,566.56
52,566.32
13,565.96
2,565.32
12,565.18
3,564.47
34,564.37
3,564.33
10,564.03
47,563.27
3683,563.11
33,563.01
2,562.95
13,562.9
1,562.5
3,562.5
2,562.5
4,562.49
43,561.78
56,561.01
57,559.18
1,558.48
28,558.26
32,558.13
8,557.33
33,556.75
915,556.73
16,556.46
26,556.29
1,554.47
15,554.45
42,554.31
12,554.01
41,553.49
32,552.76
12,552.55
40,552.42
4059,552.14
3,552.05
82,552.04
13,551.78
11,551.68
21,551.61
23,551.28
2,550.81
20,550.65
70,550.64
89,550.28
195,549.8
176,549.56
5,549.1
82,548.33
1,548.21
234,547.95
65,547.76
4,547.31
6,547.1
3,546.56
14,546.56
1,546.43
12,546.42
99,546.17
7,545.85
134,545.09
18,544.62
23,543.49
39,543.09
4,542.86
4,542.85
1,542.41
32,542.41
431,542.26
33,542.14
18,541.05
8,539.83
22,539.72
27,539.61
7,539.46
5,538.61
8,538.49
27,538.31
19,538.18
14,537.94
4,537.84
14,536.37
20,536.16
1,536
1,536
2,535.71
34,535.53
9,535.5
2,535.49
786,535.38
25,534.52
3,534.36
77,533.78
40,533.75
34,532.83
33,532.5
114,532.48
6,532.15
35,531.94
3,531.57
28,531.24
169,531.23
25,530.71
59,530.53
2,530.36
1,530.36
6,530.35
3,529.69
13,529.38
174,527.48
13,527.3
42,526.53
5,526.26
3721,526.03
2,525.48
294,525
3,524.99
8,524.41
2,524.34
474,524.07
126,523.93
280,523.59
48,522.7
38,522.68
12,522.35
1,522.32
21,521.68
1281,521.38
2,520.73
24,520.68
17,520.63
86,520.19
4,520.11
5,518.98
6,517.94
2,517.5
107,517.2
79,516.82
95,516.74
1,516.59
25706,516.3
4,515.62
2,515.61
1962,515.45
8,515.36
83,515.19
39,514.71
23,514.41
24,514.31
2,514.28
10,513.64
29,513.41
1,513.39
1,513.39
3,513.21
2398,512.94
65,512.61
8,512.14
12699,511.67
25,511.51
122,510.67
210,510.3
1,510.27
6,510
8,509.99
3,509.82
13,509.76
9,509.39
136,509.07
3,508.93
68,508.47
22,507.59
317,507.32
5,507.13
67,507.08
22,506.26
9,506.25
5,506.25
6,506.23
13,506.09
16,505.29
82,504.86
875,504.85
4,504
1,503.55
1,502.23
3,501.96
16,501.76
31,500.74
26,500.44
181,500.36
50,500.36
1,500
13,499.78
122,499.66
5,499.41
4,498.22
20,496.69
11,496.65
44,496.47
25,495.83
12,495.55
2,495.54
25,495.37
11,494.96
1,494.2
18,494.02
11,494.01
27,493.58
7,493.48
40,493.33
6,492.49
1,491.97
2,491.96
61,491.64
26,491.51
1,491.07
1,490.18
10,489.96
7,489.51
3,489.49
7,489.28
454,488.49
19,488.12
4,487.78
186,487.62
24,487.61
4,487.5
20,487.22
20,486.81
70,486.66
20,486.31
2,486.16
6,486
28,485.87
89,485.84
9,485.8
1044,485.68
167,485.39
13,484.97
32,484.84
12,484.73
7,484.7
5,484.29
13,483.84
3980,483.18
24,483.15
7,482.15
1,482.14
10,482.14
1,482.12
19,482.11
31,481.91
18,481.37
1,480.81
1,480.54
27,480.07
173,479.88
84,479.33
2,478.79
4,478.77
2,478.74
3,478.13
4,478.13
3,478.12
14,477.89
16,477.35
20,477.28
11,477.23
11,477.05
93,477.05
10,476.76
196,476.72
3,476.63
26,476.1
3,475.55
45,475.01
6,474.92
4,474.73
1,474.37
64,474.14
2,474.1
9,474.1
187,473.77
22,473.45
2662,473.39
4,473.22
23,472.62
12,472.51
33,471.74
167,471.63
2,471.44
5,470.99
53,470.77
2,470.53
31,470.51
9,470.27
5,469.77
130,469.3
18,469.28
42,469.08
27,469.01
5,468.75
190,468
125,467.97
31,467.36
11,467.26
3,467.13
30,466.56
1,466.52
13,466.49
7,466.19
175,466.18
5,466.07
570,465.86
21,465.36
6,465.19
11,465.11
17,465.06
9,464.99
33,464.4
10,464.34
3,464.28
13,462.85
81,462.68
9,462.52
83,462.29
1,462.05
9966,461.84
9,461.62
12,460.26
69,459.69
37,459.45
67,459.16
1,459.15
21,459.02
6,458.44
29,457.79
2,457.73
33,457.72
1150,457.71
54,457.61
2584,457.23
2,457.04
34,457.01
52,456.2
15,455.37
10,455.35
683,454.52
336,454.45
107,454.26
113,454.14
2,454.02
1,454.02
134,452.89
13,452.66
4019,452.62
20,452.33
53,452.15
119,452.07
27,451.81
8,451.78
370,451.7
3,451.53
2,450.9
146,450.44
36,450
4,449.99
16,449.99
57,449.64
20,449.35
5,449.19
2,448.88
47,448.21
23,448.13
7,448.12
7227,447.66
27,447.45
3753,447.18
12,446.93
809,446.91
17,446.54
5,446.44
1,446.43
304,446.28
5,445.32
49,444.24
8,443.57
12,443.56
291,443.55
16,443.42
12,443.31
10,442.8
13,442.78
21,442.41
14,442.33
1,441.96
5,441.96
89,441.91
19,441.78
5,441.45
12,441.17
7,440.76
12,440.61
84,440.46
195,440.35
2,440.05
48,439.59
38,439.45
40,438.34
3,438.13
4,437.5
35,437.5
177,436.87
2,436.69
44,436.63
3,436.61
9,436.54
1506,436.26
34,436.19
27,435.91
52,435.74
3,435.27
2,435.26
8,435.23
32,435.18
24,435.16
3203,435.16
5,435.08
13,434.92
53,434.73
26,434.13
9,433.92
2,433.92
150,433.91
24,433.15
13,432.54
55,432.15
84,431.43
2,430.78
9,430.03
620,429.9
47,429.67
4,428.97
5,428.93
20,428.6
6,428.57
4,428.57
5,428.57
8,428.51
838,427.95
7,427.84
2,427.69
4,426.92
9,426.91
36,426.7
18,426.57
4,426.51
20,426.25
7,426.16
906,426.06
62,426.01
3,425.63
8,425.52
2,425.4
29,425.35
103,424.98
1,424.95
4,424.37
35,424.37
97,424.27
1,424.11
2,424.1
2,424.1
418,423.41
26,423.37
62,423.27
16,423.1
1,422.77
52,422.41
2,422.09
3,422.07
8,421.88
9,421.87
22,421.42
2,420.77
129,419.83
109,419.8
4,419.64
67,418.76
13,418.04
17,417.88
47,417.55
56,417.5
16,417.45
2,417.41
18,416.7
20,416.64
10,416.21
42,415.9
7,415.89
15,415.39
12,415.37
1,415.18
29,414.8
8,414.73
7,414.43
4,414.31
345,414.03
7,414.01
4,413.93
1,413.84
9,413.58
14,413.53
158,413.38
33,412.69
16,412.51
1,411.83
22,411.5
4,411.43
1,411.39
19,411.04
5,410.7
2,410.54
2,410.16
25,409.98
1,409.83
1,409.82
12,409.81
9,409.29
19,408.43
440,407.85
16,407.57
9,407.57
10,407.52
20,407.43
6,407.24
4,407.19
98,406.87
7,406.61
76,405.67
23,404.47
151,404.36
41,404.32
7,404.17
62,403.27
14,403.22
7,403.15
31,402.65
40,402.33
2,402.24
2,402.23
3,401.79
2,401.78
27,401.03
14,400.86
1,400.79
107,400.56
7,400.44
17,399.94
24,399.76
30,399.72
9,399.2
35,399.1
9,398.94
14,398.66
14,398.65
2,398.43
504,398.38
31,398.36
91,396.98
13,396.69
252,396.6
5,396.43
2,396.34
42,395.69
3663,395.65
12,395.3
5,394.69
41,394.61
5,394.46
17,394.29
9,394.16
10,394.1
18,394.04
391,393.56
162,393.42
123,393.4
2505,393.18
32,392.96
28,392.92
16,392.77
6,392.41
16,392.22
9,391.89
77,391.51
15,391.47
27,390.88
11,390.68
9,390.63
213,389.96
22,389.92
9,389.91
67,389.59
9,389.23
1,389.19
138,389.06
4,388.79
83,388.67
14,388.63
39,388.43
91,387.52
9,387.33
2,386.72
24,386.35
7,386.25
1,385.72
22,385.3
3,384.7
14,384.37
2,383.93
430,383.93
22,383.45
20,383.06
4,382.95
106,382.89
20,382.82
228,382.63
172,382.53
18,382.11
6,381.91
56,381.73
1,381.7
1,381.69
8,381.63
264,381.57
15,381.56
5,381.35
3,381.01
14,380.78
3,379.69
57,379.49
1,379.47
3,379.46
2,379.46
70,379.29
109,378.58
2,378.57
8,378.17
46,377.96
64,377.87
5,377.68
42,377.6
50,377.6
4,377.02
4,376.87
12,376.68
20,376.5
22,376.25
3,376.08
5,375.67
5,375.01
2,375
6,375
55,374.82
55,374.39
6,374.12
4,373.41
18,373.29
2,371.88
43,371.54
4,371.25
32,371.19
26,370.25
7,370.05
47,369.74
1,369.64
24,369.43
22,369.13
39,368.94
7,368.88
3342,368.78
2,368.7
17,368.56
9,368.31
1,368.3
2,368.04
10,367.02
7,366.7
19,366.58
234,366.44
4,366.42
1,366.07
5,366.07
160,366.05
70,366.04
19,365.49
6,365
228,364.98
37,364.71
459,364.48
12,364.46
55,363.9
80,363.83
14,363.83
12,363.8
8,363.18
7,363
1,363
9,362.84
2,362.82
15,362.47
9,362.32
1,362.14
4,362.05
13,361.87
4,361.62
15,361.62
1,361.61
2,361.6
61,361.56
7,361.47
8,361.14
475,361.05
12,360.67
13,360.22
36,360.05
15,359.98
16,359.51
59,359.11
6,358.39
31,358.34
14,357.72
130,357.24
3,357.14
6,357.06
256,356.94
2,356.79
2,356.78
46,356.64
54,356.51
109,356.14
320,356.09
30,355.58
8,355.27
82,355.21
31,354.62
46,354.62
12,354.46
8,353.75
2274,353.75
133,353.62
9,353.58
3,353.57
5,353.57
5,353.18
17,353.16
16,353.01
3,352.89
127,352.73
2,352.68
128,352.52
143,352.38
43,352.1
66,352.02
12,351.98
12,351.77
9,351.42
11,351.34
27,350.97
8,350.88
7,350.64
105,349.58
61,348.88
49,348.8
8,348.66
39,348.62
4,348.57
1,348.22
3,348.22
1,348.21
9,348.21
43,347.91
3,347.1
42,346.43
97,346.43
5,345.89
1,345.53
8,345.52
9,345.09
20,344.99
1,344.83
34,344.6
5,344.25
8,343.63
6,343.53
722,342.91
56,342.71
187,342.38
38,342.11
16,342.04
1,341.99
14,341.72
7,341.63
1,341.52
17,341.52
1,341.52
109,341.51
9,341.28
1099,340.96
8,340.64
36,339.52
3,339.35
2,339.28
28,338.85
11,338.19
4,338.15
10,338.13
4,337.51
3,337.5
3,337.5
2,336.61
192,336
2,335.89
17,335.65
77,335.52
444,334.85
8,334.83
2,334.82
2,334.82
1,334.82
15,334.81
6,334.68
6,334.43
6,334.34
1,334.31
1,334.15
2,334.13
33,334.12
51,334.08
34,333.98
13,333.29
5,333.05
4,332.77
53,332.27
3,332.14
20,331.99
18,331.99
1,331.68
35,331.57
2,331.47
4,331.25
94,331.07
2,330.75
3,330.58
40,330.38
2,330.36
10,330
43,329.49
5,329.37
1,328.57
7,328.14
1,328.12
17,327.04
3,327.03
16,326.29
12,326.07
1,325.89
15,325.5
3,325.44
1350,325.44
6,325.29
52,325.29
1,324.79
5,324.79
14,324.17
21,324.05
1771,323.74
17,323.45
239,323.33
109,323.11
80,323.04
6,322.79
20,322.44
1,321.6
40,321.43
1,321.42
12,321.42
486,320.76
1,320.63
79,320.28
12,319.99
11,319.91
5,319.82
19,319.73
15,319.69
179,319.64
16,319.29
32,319.17
17,319.08
40,318.76
838,318.31
7,318.21
40,317.9
85,317.66
5,317.63
7,317.2
25,316.99
7,316.61
11,315.81
1791,315.24
15,315.19
12,315.02
3,315
300,315
7,314.86
7,314.74
5,314.74
1,314.73
5,314.36
762,314.04
5,314.01
6,313.44
18,313.32
35,313.32
7,313.13
33,313.08
8,313
205,312.66
17,312.58
1,312.56
1,312.5
1,312.5
1,312.5
2,312.5
82,312.34
3,312.32
5,311.78
27,311.78
31,311.49
10,311.37
15,311.35
6,311.23
26,310.75
200,310.61
6,310.44
145,310.12
15,310
31,309.7
51,309.59
1171,309.43
2,309.37
33,309.34
12,309.15
20,308.38
179,308.38
4,308.34
2,308.21
4,308.14
1,308.13
3256,307.85
124,307.66
1446,307.5
216,307.48
16,307.36
1573,307.17
240,307.13
57,306.98
30,306.6
60,306.53
17,306.49
4,306.2
4,305.36
80,305.31
8,304.95
9,304.74
15,304.39
3,304.24
2,304.02
4,303.93
30,303.9
62,303.71
2,303.58
5,303
19,302.81
6,302.67
113,302.25
16,301.96
4,301.8
10,301.79
10,301.61
15,301.6
12,301.4
35,301.34
15,301.34
13,301.31
22,301.26
8,301.25
6035,301.11
19,301.07
29,301.04
6,300.9
210,300.85
4,300.68
7,300.51
15,300.3
7,299.65
52,299.52
38,299.51
95,299.46
9,299.33
28,299.32
7,298.75
40,298.29
1,297.46
2,297.32
302,297.19
26,296.96
111,296.85
618,296.84
28,296.75
35,295.83
9,295.81
10,295.76
67,295.65
20,295.16
44,295.15
6,295.04
15,294.78
25,294.7
95,294.66
1,294.64
66,294.63
8,294.56
21,294.56
1,294.2
10,293.99
22,293.96
5,293.75
98,293.68
1,293.02
237,292.94
3,292.91
15,292.88
4,292.64
3795,292.24
12,291.44
3,291.3
64,291.22
12,291.08
16,290.9
2,290.62
8,290.53
75,290.29
3,290.18
13,289.87
15,289.78
37,289.75
3,289.29
8,289.28
18,289.2
10,288.66
21,288.46
17,287.79
19,287.75
1,287.54
6,287.5
81,287.34
15,287.06
43,286.42
11,285.94
23,285.89
3,285.72
1,285.71
2,285.71
3,285.53
11,285.22
169,285.2
5,284.6
12,284.04
4,284
38,283.68
8864,283.67
2,283.5
8,283.49
90,282.97
20,282.67
12,282.51
100,282.46
9,282.31
121,281.46
17,281.45
3,281.26
1,281.25
1,281.25
1,281.25
17,281.08
5,281.07
5,281.03
6,281
1,280.54
33,280.03
11,279.98
6,279.65
2,279.46
2,279
5,278.58
29,278.49
407,278.43
1,278.17
349,278.09
15,277.5
16,277.5
5,277.5
342,277.35
1,276.79
30,275.86
12,275.86
3,275.67
20,275.49
51,275.39
5,275.37
5,275.36
34,275.17
15,274.81
15,274.69
2,274.55
66,274.53
20,274.46
31,274.42
116,274.35
160,274.1
15,274.04
5,273.48
29,273.47
12,273.33
4,273.21
5,273.21
51,273.02
97,272.89
7,272.81
5,272.78
1,272.41
21,271.96
3,271.87
4,271.87
2,271.61
676,271.61
26,271.55
408,271.53
4,271.46
4,271.46
1,271.43
152,271.43
3,271.2
12,270.81
11900,270.79
12,270.65
7,270.56
5,270.53
9,270.34
3,269.87
8,269.85
1,269.53
5,269.2
17,269.13
18,268.91
1104,268.76
7,268.26
12,267.89
1,267.86
1,267.86
60,267.79
2,267.64
7,267.49
5,267.15
14,267.13
210,266.44
2,266.28
3932,265.89
25,265.62
3,265.57
9,265.53
27,265.44
21,265.43
26,265.27
3,265.19
1,265.18
6,265.18
8,264.46
14,264.27
15,264.11
28,264.1
5,264.08
1,263.39
6,263.39
5,263.39
36,263.38
1,262.66
41,262.52
3,262.23
21,262.06
52,261.89
59,261.87
72,261.61
138,261.44
1,261.16
1,261.16
398,261.01
9,260.7
11,260.65
5,260.59
45,260.37
18,260.36
43,260.32
22,259.66
70,259.58
3,259.49
6,259.39
5906,259.31
13,259.31
12,259.29
5,259.15
230,259.01
21,258.24
8,258.16
5,257.95
12,257.67
22,257.42
11,257.32
5,257.16
1,257.14
2,257.14
36,257.14
42,257.07
50,256.98
7,256.69
13,256.59
210,256.45
3,256.07
15,256.05
123,255.83
3,255.35
13,255.25
4,255.18
5,254.73
4,254.47
15,254.36
24,254.35
6,254.24
15,254.18
23,253.94
271,253.9
47,253.76
81,253.48
22,253.25
172,253.16
7,253.12
1,252.7
1800,252.63
33,252.59
53,252.58
32,252.57
5,252.46
9,252.24
2521,251.95
19,251.92
34,251.77
33,251.27
8,250.9
4,250.8
56,250.61
5,250.51
10,250.46
2,250.44
2,250.44
25,250.31
5,250.18
7,250.01
3,250
1,250
1,250
4,250
1,250
8,250
49,250
3,250
20,249.65
4,249.64
19,249.44
8,249.27
5,248.92
1,248.91
3,248.87
1859,248.82
344,248.54
64,248.47
125,248.37
112,248.35
40,248.15
5,247.77
6,247.77
5,247.77
64,247.52
2,247.5
11,247.5
158,247.28
17,247.25
15,246.89
171,246.75
40,246.48
2,245.96
22,245.57
1,245.54
1,245.54
1,245.54
1,245.54
10,245.53
11,245.5
1,245.09
1,245.09
1,245.09
1,245.03
10,245
262,244.6
1,244.42
38,244.29
3,244.28
32,243.91
10,243.76
5,243.75
167,243.59
2,243.29
9,243.22
3,243.08
5,243.08
19,243.02
2,242.99
3,242.77
9,242.61
8,242.59
18,241.98
4,241.7
11,241.52
53,241.42
51,241.37
42,241.28
86,241.26
2,241.08
9,241.08
1,241.07
4,241.06
15,241.02
11,240.89
3,240.88
24,240.73
76,240.42
4,240.27
914,239.9
61,239.59
11,239.26
175,239.13
2,239.08
4,239.06
8,239.02
6,238.85
9,238.81
2,238.75
17,238.64
14,238.64
65,238.59
7,238.33
21,238.31
9,238.13
2349,238.12
25,238.05
5,237.86
17,237.85
4,237.73
5,237.64
43,237.63
4,237.49
10,237.28
5,237.13
11,237.05
11,236.91
5,236.91
111,236.61
8,236.57
8,236.1
266,236.03
16,235.95
2,235.9
2,235.81
5,235.67
188,235.62
8,235.58
6,235.28
20,235.07
5,235.05
7,235.04
130,234.97
16,234.87
2,234.82
7,234.41
3,234.38
6,234.38
45,233.81
33,233.6
12,233.55
9,233.52
3,233.48
83,233.4
4,233.04
18,232.92
4,232.36
14,232.34
1,232.15
2,232.14
2,232.14
40,231.62
16,231.43
10,231.21
155,231.21
3,231.04
7,231.01
2,230.36
75,230.15
3,229.47
7,229.27
4,229.02
1,229.02
67,228.81
9,228.55
2,228.35
4,228.19
36,228.17
687,227.9
20,227.84
9,227.71
60,227.68
3,227.67
569,227.6
153,227.06
16,226.87
7,226.65
2,226.56
17,226.48
4,226.46
1,226.34
2,226.16
43,226.06
2,226.04
49,226.03
7,225.93
6,225.91
1,225.8
133,225.78
5,225.7
4,225
1,225
1,225
1,225
10,224.83
4,224.65
146,224.57
23,224.25
109,224.2
2,223.89
13,223.88
12,223.86
1,223.59
